Date,BNB-USD,BTC-USD,ETH-USD,LTC-USD,XRP-USD
2019-11-03,20.206045150756836,9235.3544921875,182.42501831054688,58.62519073486328,0.2912609875202179
2019-11-04,20.73798179626465,9412.6123046875,186.35519409179688,61.573055267333984,0.29993700981140137
2019-11-05,20.724674224853516,9342.52734375,189.30416870117188,63.302764892578125,0.3012549877166748
2019-11-06,20.817922592163086,9360.8798828125,191.59384155273438,64.26874542236328,0.3100860118865967
2019-11-07,20.646936416625977,9267.5615234375,187.97654724121094,61.843223571777344,0.2924309968948364
2019-11-08,19.690773010253906,8804.880859375,184.2114715576172,60.5299186706543,0.2769530117511749
2019-11-09,19.73544692993164,8813.58203125,185.02871704101562,61.9547119140625,0.28019601106643677
2019-11-10,20.48175811767578,9055.5263671875,189.47727966308594,63.84146499633789,0.28020399808883667
2019-11-11,20.133140563964844,8757.7880859375,185.48963928222656,61.89910888671875,0.275085985660553
2019-11-12,20.857446670532227,8815.662109375,186.84341430664062,61.34029769897461,0.27241799235343933
2019-11-13,21.250431060791016,8808.2626953125,188.2587432861328,61.11134719848633,0.27303600311279297
2019-11-14,21.264699935913086,8708.0947265625,185.9996337890625,59.429893493652344,0.27039098739624023
2019-11-15,20.316225051879883,8491.9921875,180.52117919921875,57.811710357666016,0.26165398955345154
2019-11-16,20.28265380859375,8550.7607421875,183.34835815429688,58.56543731689453,0.2638860046863556
2019-11-17,20.260793685913086,8577.9755859375,185.11923217773438,59.57322692871094,0.2652530074119568
2019-11-18,19.316869735717773,8309.2861328125,180.55960083007812,56.80094909667969,0.2556529939174652
2019-11-19,18.703298568725586,8206.1455078125,177.45555114746094,55.623985290527344,0.2565000057220459
2019-11-20,18.172273635864258,8027.26806640625,175.69834899902344,55.290924072265625,0.25136399269104004
2019-11-21,16.84021759033203,7642.75,161.4627227783203,50.883052825927734,0.24376599490642548
2019-11-22,15.581703186035156,7296.57763671875,150.26817321777344,47.615535736083984,0.23160000145435333
2019-11-23,16.41950035095215,7397.796875,153.41778564453125,48.70648956298828,0.23618799448013306
2019-11-24,15.278764724731445,7047.9169921875,142.83470153808594,44.73422622680664,0.2231840044260025
2019-11-25,15.267363548278809,7146.1337890625,146.47653198242188,45.83033752441406,0.21862199902534485
2019-11-26,15.527255058288574,7218.37109375,148.96507263183594,47.27334213256836,0.22214500606060028
2019-11-27,16.09828758239746,7531.66357421875,153.01055908203125,48.00880432128906,0.22508099675178528
