,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
,BNB-USD,BTC-USD,ETH-USD,LTC-USD,XRP-USD,BNB-USD,BTC-USD,ETH-USD,LTC-USD,XRP-USD,BNB-USD,BTC-USD,ETH-USD,LTC-USD,XRP-USD,BNB-USD,BTC-USD,ETH-USD,LTC-USD,XRP-USD,BNB-USD,BTC-USD,ETH-USD,LTC-USD,XRP-USD,BNB-USD,BTC-USD,ETH-USD,LTC-USD,XRP-USD
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-13,475.02911376953125,42591.5703125,3248.28857421875,136.6365203857422,0.7683280110359192,475.02911376953125,42591.5703125,3248.28857421875,136.6365203857422,0.7683280110359192,488.21124267578125,44278.421875,3396.9697265625,142.0492401123047,0.8009510040283203,467.8756103515625,42447.04296875,3247.91748046875,135.3616943359375,0.7630820274353027,487.0425720214844,43946.7421875,3372.10498046875,141.7368621826172,0.7994549870491028,4151007744,47691135082,15294466275,886433982,1578656460
2022-01-14,489.867431640625,43099.69921875,3310.00146484375,144.72491455078125,0.7742969989776611,489.867431640625,43099.69921875,3310.00146484375,144.72491455078125,0.7742969989776611,491.66064453125,43346.6875,3330.76611328125,146.0211944580078,0.789355993270874,468.9396057128906,41982.6171875,3203.82373046875,136.36302185058594,0.7556279897689819,475.127197265625,42598.87109375,3248.648681640625,136.6469268798828,0.7683579921722412,3112235914,23577403399,13562957230,1204657825,1576111969
2022-01-15,494.9880676269531,43177.3984375,3330.53076171875,147.93740844726562,0.7814229726791382,494.9880676269531,43177.3984375,3330.53076171875,147.93740844726562,0.7814229726791382,501.3111267089844,43724.671875,3364.537841796875,149.92144775390625,0.788864016532898,486.305908203125,42669.03515625,3278.6708984375,144.45794677734375,0.7709490060806274,489.9179992675781,43101.8984375,3309.84423828125,144.72024536132812,0.774308979511261,1766015929,18371348298,9619999078,1001838786,1029135167
2022-01-16,498.42791748046875,43113.87890625,3350.921875,146.533203125,0.778954029083252,498.42791748046875,43113.87890625,3350.921875,146.533203125,0.778954029083252,505.30096435546875,43436.80859375,3376.401123046875,148.78028869628906,0.7839620113372803,489.50213623046875,42691.0234375,3291.563720703125,144.2544708251953,0.7709529995918274,494.9241027832031,43172.0390625,3330.38720703125,147.93226623535156,0.7813079953193665,1771927950,17902097845,9505934874,756580688,1005077258
2022-01-17,475.7098693847656,42250.55078125,3212.304931640625,151.66726684570312,0.7627419829368591,475.7098693847656,42250.55078125,3212.304931640625,151.66726684570312,0.7627419829368591,498.94390869140625,43179.390625,3355.8193359375,153.14288330078125,0.7801799774169922,468.5765075683594,41680.3203125,3157.22412109375,145.17018127441406,0.7523519992828369,498.50616455078125,43118.12109375,3350.947265625,146.5348358154297,0.7789989709854126,2134608006,21690904261,12344309617,1608309071,1406443014
2022-01-18,472.00506591796875,42375.6328125,3164.025146484375,141.89076232910156,0.7526310086250305,472.00506591796875,42375.6328125,3164.025146484375,141.89076232910156,0.7526310086250305,479.662109375,42534.40234375,3236.01611328125,152.90213012695312,0.7680490016937256,458.1524658203125,41392.21484375,3096.12353515625,139.51914978027344,0.7394639849662781,475.7364196777344,42250.07421875,3212.28759765625,151.65390014648438,0.7627689838409424,2106859289,22417209227,13024154091,1278790664,1510069237
2022-01-19,462.82208251953125,41744.328125,3095.825927734375,136.9167022705078,0.739749014377594,462.82208251953125,41744.328125,3095.825927734375,136.9167022705078,0.739749014377594,472.7742919921875,42478.3046875,3171.158447265625,142.82635498046875,0.753154993057251,454.75860595703125,41242.9140625,3055.21240234375,133.73797607421875,0.726485013961792,471.9172058105469,42374.0390625,3163.850341796875,141.8882598876953,0.7526140213012695,1780063381,23091543258,13187424144,926249070,1446126322
2022-01-20,440.00543212890625,40680.41796875,3001.1201171875,130.36500549316406,0.7194210290908813,440.00543212890625,40680.41796875,3001.1201171875,130.36500549316406,0.7194210290908813,478.35394287109375,43413.0234375,3265.3369140625,142.53172302246094,0.7615829706192017,439.9780578613281,40672.82421875,3000.908203125,130.36119079589844,0.719402015209198,462.8569641113281,41744.02734375,3095.271728515625,136.8967742919922,0.7397260069847107,1881741995,20382033940,10645922764,706911161,1251475248
2022-01-21,383.07391357421875,36457.31640625,2557.931640625,114.3918685913086,0.6357380151748657,383.07391357421875,36457.31640625,2557.931640625,114.3918685913086,0.6357380151748657,444.18023681640625,41060.52734375,3029.0810546875,130.82464599609375,0.7282450199127197,376.7701721191406,35791.42578125,2496.81298828125,112.4258804321289,0.623196005821228,440.067138671875,40699.60546875,3002.956787109375,130.3922882080078,0.7196090221405029,3647221590,43011992031,26796291874,1680709016,3150758603
2022-01-22,358.0961608886719,35030.25,2405.18115234375,108.42849731445312,0.5960419774055481,358.0961608886719,35030.25,2405.18115234375,108.42849731445312,0.5960419774055481,388.9119873046875,36688.8125,2615.247314453125,116.67909240722656,0.6517930030822754,340.0548095703125,34349.25,2330.247314453125,99.7610092163086,0.5594210028648376,383.47454833984375,36471.58984375,2561.145263671875,114.4232406616211,0.6360059976577759,4226932408,39714385405,27369692036,2098519931,3613862355
2022-01-23,383.9339599609375,36276.8046875,2535.0390625,112.08950805664062,0.6287559866905212,383.9339599609375,36276.8046875,2535.0390625,112.08950805664062,0.6287559866905212,388.5939025878906,36433.3125,2542.144775390625,112.39445495605469,0.633994996547699,357.170654296875,34784.96875,2381.51513671875,106.59941864013672,0.5938259959220886,358.32659912109375,35047.359375,2406.92431640625,108.46219635009766,0.5961930155754089,2786834863,26017975951,16481489511,1135598050,1851934913
2022-01-24,371.36895751953125,36654.328125,2440.352294921875,109.59159851074219,0.6121389865875244,371.36895751953125,36654.328125,2440.352294921875,109.59159851074219,0.6121389865875244,384.0406188964844,37247.51953125,2537.20849609375,112.19467163085938,0.6287699937820435,337.85394287109375,33184.05859375,2172.30126953125,98.66522216796875,0.5586680173873901,384.0406188964844,36275.734375,2535.89111328125,112.10081481933594,0.6287699937820435,3210871602,41856658597,28220804648,1645918728,2759980202
2022-01-25,384.6193542480469,36954.00390625,2455.93505859375,108.06637573242188,0.617563009262085,384.6193542480469,36954.00390625,2455.93505859375,108.06637573242188,0.617563009262085,387.1768493652344,37444.5703125,2498.507080078125,109.68234252929688,0.6212289929389954,358.08355712890625,35779.4296875,2359.384765625,106.33942413330078,0.5898879766464233,371.3868408203125,36654.8046875,2440.3935546875,109.59247589111328,0.6121439933776855,2325661159,26428189594,16179776932,909091096,1731121388
2022-01-26,375.7554626464844,36852.12109375,2468.0302734375,107.28218078613281,0.6220719814300537,375.7554626464844,36852.12109375,2468.0302734375,107.28218078613281,0.6220719814300537,400.1520690917969,38825.41015625,2705.7841796875,115.78300476074219,0.6525490283966064,367.5751037597656,36374.90625,2417.68310546875,105.84998321533203,0.6085879802703857,384.58624267578125,36950.515625,2455.5791015625,108.06230163574219,0.6175439953804016,2226973227,31324598034,21229909340,1064088735,2302112575
2022-01-27,390.0882873535156,37138.234375,2423.001220703125,106.9535140991211,0.6087700128555298,390.0882873535156,37138.234375,2423.001220703125,106.9535140991211,0.6087700128555298,391.80438232421875,37148.32421875,2510.45166015625,109.46898651123047,0.6235079765319824,360.3316955566406,35629.28125,2328.4521484375,103.78439331054688,0.5914649963378906,375.54217529296875,36841.87890625,2467.1884765625,107.26136016845703,0.6219450235366821,1952844398,25041426629,16126522783,825647673,1586137620
2022-01-28,386.0843811035156,37784.33203125,2547.092041015625,109.43273162841797,0.6125119924545288,386.0843811035156,37784.33203125,2547.092041015625,109.43273162841797,0.6125119924545288,393.3755798339844,37952.87890625,2548.778564453125,109.83932495117188,0.6128609776496887,376.7521667480469,36211.109375,2367.833740234375,105.81873321533203,0.5933970212936401,390.00067138671875,37128.4453125,2421.64697265625,106.92748260498047,0.608618974685669,1592850476,22238830523,14666227351,683706404,1318006848
2022-01-29,389.1327819824219,38138.1796875,2597.084716796875,110.82367706298828,0.6169350147247314,389.1327819824219,38138.1796875,2597.084716796875,110.82367706298828,0.6169350147247314,396.77227783203125,38576.26171875,2627.609375,111.85406494140625,0.6234059929847717,381.68377685546875,37406.47265625,2526.98974609375,108.31248474121094,0.6102579832077026,386.06573486328125,37780.71484375,2546.590576171875,109.43119812011719,0.6124910116195679,1330610935,17194183075,11172062661,592402655,958847124
2022-01-30,377.6129150390625,37917.6015625,2603.466552734375,108.79985809326172,0.603181004524231,377.6129150390625,37917.6015625,2603.466552734375,108.79985809326172,0.603181004524231,389.2471923828125,38266.33984375,2631.408447265625,112.042724609375,0.6225460171699524,373.0362854003906,37437.7109375,2550.4609375,107.72004699707031,0.5997710227966309,389.20220947265625,38151.91796875,2598.56494140625,110.83002471923828,0.6170060038566589,1289330238,14643548444,9501221177,537737428,870878596
2022-01-31,375.2773132324219,38483.125,2688.27880859375,109.58769989013672,0.6191490292549133,375.2773132324219,38483.125,2688.27880859375,109.58769989013672,0.6191490292549133,384.9773864746094,38647.26171875,2697.7353515625,110.9894027709961,0.6223139762878418,366.1120300292969,36733.57421875,2489.072265625,105.02007293701172,0.5828480124473572,377.64898681640625,37920.28125,2603.263427734375,108.7991714477539,0.6030629873275757,1386778184,20734730465,13778234614,691404381,1266538239
2022-02-01,385.46380615234375,38743.2734375,2792.1171875,115.4020004272461,0.6292330026626587,385.46380615234375,38743.2734375,2792.1171875,115.4020004272461,0.6292330026626587,387.7675476074219,39115.1328125,2802.3154296875,116.3658218383789,0.630316972732544,374.32684326171875,38113.6640625,2682.621826171875,108.66441345214844,0.6130499839782715,375.09918212890625,38481.765625,2687.89892578125,109.58943939208984,0.6190059781074524,1392647608,20288500328,13194846235,824048434,1183031072
2022-02-02,367.4716796875,36952.984375,2682.85400390625,108.55602264404297,0.6014829874038696,367.4716796875,36952.984375,2682.85400390625,108.55602264404297,0.6014829874038696,386.1147155761719,38834.6171875,2802.212158203125,115.88226318359375,0.6306949853897095,366.8953857421875,36832.73046875,2630.120361328125,108.43699645996094,0.5991380214691162,385.48876953125,38743.71484375,2791.958984375,115.40450286865234,0.6292399764060974,1290849744,19155189416,13876301217,743395485,1182736030
2022-02-03,370.87774658203125,37154.6015625,2679.16259765625,110.28700256347656,0.6076840162277222,370.87774658203125,37154.6015625,2679.16259765625,110.28700256347656,0.6076840162277222,370.87774658203125,37154.6015625,2712.482666015625,110.28700256347656,0.6076840162277222,360.4913330078125,36375.5390625,2587.783447265625,106.41796875,0.5923489928245544,367.370849609375,36944.8046875,2682.22607421875,108.53465270996094,0.6014149785041809,1202744039,18591534769,12755505065,683428425,1042290345
2022-02-04,399.02960205078125,41500.875,2983.5869140625,120.91803741455078,0.6558769941329956,399.02960205078125,41500.875,2983.5869140625,120.91803741455078,0.6558769941329956,399.2165222167969,41527.78515625,2983.5869140625,120.92221069335938,0.656495988368988,369.817626953125,37093.62890625,2675.44384765625,109.00498962402344,0.6051689982414246,370.7108459472656,37149.265625,2681.0576171875,110.29109954833984,0.6076200008392334,1711084752,29412210792,18987223729,953726676,1543180484
2022-02-05,414.20001220703125,41441.1640625,3014.648193359375,121.91674041748047,0.6671270132064819,414.20001220703125,41441.1640625,3014.648193359375,121.91674041748047,0.6671270132064819,430.3477783203125,41847.1640625,3054.130126953125,123.39488220214844,0.6836820244789124,396.9337158203125,41038.09765625,2966.781005859375,119.2457046508789,0.6522679924964905,399.14886474609375,41501.48046875,2984.446044921875,120.92329406738281,0.655830979347229,2039010962,19652846215,13102093957,736360985,1760389771
2022-02-06,419.5455627441406,42412.43359375,3057.47607421875,127.44550323486328,0.6836469769477844,419.5455627441406,42412.43359375,3057.47607421875,127.44550323486328,0.6836469769477844,421.1134338378906,42500.78515625,3061.26123046875,127.44550323486328,0.6851930022239685,408.6130676269531,41244.90625,2965.429931640625,121.42715454101562,0.6623470187187195,414.2172546386719,41441.12109375,3014.959716796875,121.91934967041016,0.6671270132064819,1427593921,16142097334,9466018022,782675364,1095140341
2022-02-07,433.2292785644531,43840.28515625,3142.470703125,137.10739135742188,0.8278189897537231,433.2292785644531,43840.28515625,3142.470703125,137.10739135742188,0.8278189897537231,438.6415710449219,44401.86328125,3182.5283203125,139.24339294433594,0.8341550230979919,414.2497253417969,41748.15625,3002.927001953125,125.56070709228516,0.6744019985198975,419.66644287109375,42406.78125,3057.422119140625,127.44465637207031,0.6835920214653015,1755674427,28641855926,15197063785,1131143500,4197403037
2022-02-08,408.7767639160156,44118.4453125,3122.608642578125,133.99124145507812,0.8781939744949341,408.7767639160156,44118.4453125,3122.608642578125,133.99124145507812,0.8781939744949341,444.2886047363281,45293.8671875,3219.47265625,142.35386657714844,0.9111369848251343,407.164306640625,42807.8359375,3038.3779296875,130.99807739257812,0.8061609864234924,433.4591064453125,43854.65234375,3143.008544921875,137.14239501953125,0.8283770084381104,2247004672,33079398868,17136080906,1373203815,6159382645
2022-02-09,422.4655456542969,44338.796875,3239.45703125,140.17160034179688,0.8706269860267639,422.4655456542969,44338.796875,3239.45703125,140.17160034179688,0.8706269860267639,427.3935241699219,44727.80078125,3263.15576171875,140.7852020263672,0.9090669751167297,407.9497985839844,43232.96875,3063.16015625,132.8143310546875,0.8474010229110718,408.51690673828125,44096.703125,3121.1826171875,133.96217346191406,0.8775150179862976,1601745132,23245887300,13951308490,1036393461,3760269362
2022-02-10,415.1192321777344,43565.11328125,3077.482177734375,135.08839416503906,0.8300099968910217,415.1192321777344,43565.11328125,3077.482177734375,135.08839416503906,0.8300099968910217,434.17144775390625,45661.171875,3271.316162109375,143.23289489746094,0.8946149945259094,411.2454833984375,43402.80859375,3070.378173828125,135.08839416503906,0.8299070000648499,422.5140380859375,44347.80078125,3240.113037109375,140.1739044189453,0.8708760142326355,2037888603,32142048537,18629485080,1276403767,3535002566
2022-02-11,400.4223937988281,42407.9375,2927.383544921875,126.03115844726562,0.7602260112762451,400.4223937988281,42407.9375,2927.383544921875,126.03115844726562,0.7602260112762451,419.2860107421875,43810.83203125,3127.45068359375,135.0928497314453,0.8299409747123718,393.9773254394531,42114.5390625,2888.707763671875,125.37024688720703,0.7543309926986694,415.18719482421875,43571.12890625,3077.4130859375,135.0928497314453,0.8299409747123718,1714654174,26954925781,16043881065,1080587719,3346204748
2022-02-12,403.3897399902344,42244.46875,2917.36279296875,126.68367767333984,0.8224080204963684,403.3897399902344,42244.46875,2917.36279296875,126.68367767333984,0.8224080204963684,407.1397399902344,42992.55078125,2980.079345703125,127.5803451538086,0.8488379716873169,394.79949951171875,41852.57421875,2870.177001953125,122.20375061035156,0.7530239820480347,400.4990234375,42412.30078125,2927.386474609375,126.01290893554688,0.7602499723434448,1372516416,18152390304,11254355757,832593853,3457258389
